V4	ComiR	DianaMicroTCDS	EIMMO	EMBL	MicroCosm	miRSVR	PicTar	PITA	PITAtop	RNA22	RNAhybrid	MinoTar	TargetScan	TargetSpy
FBgn0013972|dme-miR-277	0.8798	0.463	NA	NA	0.00284029	-0.8335	NA	4.82	4.82	NA	NA	NA	NA	0.577320192265133
FBgn0013972|dme-miR-34	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	11.18214	NA	NA	NA	0.0905788423914007
FBgn0013973|dme-miR-14	0.2217	NA	NA	NA	NA	NA	NA	NA	NA	0.665124	NA	NA	NA	NA
FBgn0013973|dme-miR-277	0.2191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0013973|dme-miR-34	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	14.032449	NA	NA	NA	0.0652860113116739
FBgn0013981|dme-miR-14	0.2193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0013981|dme-miR-277	0.2196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0013981|dme-miR-34	0.2203	NA	NA	NA	NA	NA	NA	NA	NA	2.110182	NA	NA	NA	0.700805477959804
FBgn0013983|dme-miR-14	0.2352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.10048286278727e-05
FBgn0013983|dme-miR-277	0.2324	NA	NA	NA	NA	-0.2012	NA	10.25	NA	NA	NA	NA	NA	0.354025144600857
FBgn0013983|dme-miR-34	0.223	NA	NA	NA	NA	NA	NA	NA	NA	8.939884	NA	NA	NA	0.624672351490212
FBgn0013984|dme-miR-14	0.2407	0.512	NA	NA	NA	NA	NA	-1.54	NA	21.174948	NA	NA	NA	0.995856122506359
FBgn0013984|dme-miR-277	0.2351	NA	NA	NA	NA	-0.2101	NA	NA	NA	22.267354	NA	NA	NA	0.170545241895994
FBgn0013984|dme-miR-34	0.2252	NA	NA	NA	NA	NA	NA	NA	NA	184.126343	NA	NA	NA	0.996727217043936
FBgn0013987|dme-miR-14	0.2242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138907546232069
FBgn0013987|dme-miR-277	0.2392	NA	NA	NA	NA	-0.8302	NA	NA	NA	21.04534	NA	NA	NA	0.764931838434017
FBgn0013987|dme-miR-34	0.2415	NA	NA	NA	NA	NA	NA	NA	NA	4.456945	NA	NA	NA	0.28604639303175
FBgn0013988|dme-miR-14	0.2348	0.487	NA	NA	NA	NA	NA	NA	NA	122.687009	NA	NA	NA	0.000607867517098375
FBgn0013988|dme-miR-277	0.2375	NA	NA	NA	NA	NA	NA	-0.4	NA	46.560028	NA	NA	NA	0.998565158786109
FBgn0013988|dme-miR-34	0.2237	NA	NA	NA	NA	NA	NA	NA	NA	807.188395000001	NA	NA	NA	0.664380743036021
FBgn0013995|dme-miR-14	0.2427	NA	NA	NA	NA	NA	NA	5.73	NA	0.98577	NA	NA	NA	0.0153287513365831
FBgn0013995|dme-miR-277	0.2256	0.516	NA	NA	NA	NA	NA	NA	NA	6.316	NA	0.61	NA	0.544479475189394
FBgn0013995|dme-miR-34	0.2428	0.521	NA	NA	NA	NA	NA	NA	NA	32.133474	NA	NA	NA	0.990610099461106
FBgn0013997|dme-miR-14	0.2404	NA	NA	NA	NA	NA	3	NA	NA	24.959	NA	NA	NA	NA
FBgn0013997|dme-miR-277	0.8839	0.522	0.556	NA	0.04673	-0.9076	NA	-0.98	-0.52	26.683392	NA	NA	NA	0.999199283808525
FBgn0013997|dme-miR-34	0.9135	0.998	0.844	14.24	NA	-1.023	4	-5.89	-5.89	20.272302	NA	NA	0.31001	0.998537789521872
FBgn0013998|dme-miR-14	0.219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0013998|dme-miR-277	0.2201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0013998|dme-miR-34	0.2213	NA	NA	NA	NA	NA	NA	NA	NA	5.20663	NA	NA	NA	NA
FBgn0014000|dme-miR-14	0.2208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014000|dme-miR-277	0.2205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014000|dme-miR-34	0.2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76908250908381
FBgn0014001|dme-miR-14	0.2245	NA	NA	NA	NA	NA	NA	NA	NA	17.61143	NA	NA	NA	NA
FBgn0014001|dme-miR-277	0.9181	0.994	0.7	10.65	NA	-3.0278	NA	-2.23	0.2	NA	NA	NA	0.47102	0.999969299475709
FBgn0014001|dme-miR-34	0.2375	NA	NA	NA	NA	NA	NA	NA	NA	59.533749	NA	NA	NA	0.246257617594443
FBgn0014002|dme-miR-14	0.2379	NA	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA
FBgn0014002|dme-miR-277	0.2407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998082781960076
FBgn0014002|dme-miR-34	0.238	NA	NA	9.46	NA	NA	NA	NA	NA	11.299564	NA	NA	NA	0.635102264535266
FBgn0014006|dme-miR-14	0.2363	NA	NA	NA	NA	-0.4046	NA	NA	NA	16.891808	NA	NA	NA	NA
FBgn0014006|dme-miR-277	0.2366	NA	NA	NA	NA	-0.426	NA	NA	NA	NA	NA	NA	NA	0.957897293513778
FBgn0014006|dme-miR-34	0.2212	NA	NA	NA	NA	NA	NA	NA	NA	26.481458	NA	NA	NA	0.000576462074544195
FBgn0014007|dme-miR-14	0.2379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014007|dme-miR-277	0.2391	NA	NA	NA	NA	NA	NA	5.56	NA	12.283404	NA	NA	NA	0.96389581644322
FBgn0014007|dme-miR-34	0.2239	NA	NA	NA	NA	NA	NA	NA	NA	14.41667	NA	NA	NA	NA
FBgn0014009|dme-miR-14	0.2377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014009|dme-miR-277	0.9192	0.844	0.282	NA	NA	-0.1544	NA	-1.66	NA	0.445341	NA	NA	NA	0.999724314094195
FBgn0014009|dme-miR-34	0.2402	NA	NA	NA	NA	NA	3	NA	NA	5.850869	NA	NA	NA	0.812618516658468
FBgn0014010|dme-miR-14	0.2409	NA	NA	NA	NA	NA	NA	NA	NA	4.67193	NA	NA	NA	0.490061109737468
FBgn0014010|dme-miR-277	0.2251	NA	NA	NA	NA	NA	NA	NA	NA	0.899607	NA	NA	NA	0.251492161076493
FBgn0014010|dme-miR-34	0.225	NA	NA	NA	NA	NA	NA	NA	NA	15.25481	NA	NA	NA	0.0344244969562072
FBgn0014011|dme-miR-14	0.2168	NA	NA	NA	NA	NA	NA	NA	NA	3.082467	NA	NA	NA	NA
FBgn0014011|dme-miR-277	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014011|dme-miR-34	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	2.866667	NA	NA	NA	NA
FBgn0014018|dme-miR-14	0.2163	NA	NA	NA	NA	NA	NA	NA	NA	2.036001	NA	NA	NA	NA
FBgn0014018|dme-miR-277	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014018|dme-miR-34	0.216	NA	NA	NA	NA	NA	NA	NA	NA	52.656458	NA	NA	NA	NA
FBgn0014019|dme-miR-14	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	0.507974	NA	NA	NA	NA
FBgn0014019|dme-miR-277	0.2189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102937794016478
FBgn0014019|dme-miR-34	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	3.26362	NA	NA	NA	NA
FBgn0014020|dme-miR-14	0.2252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1481999189102
FBgn0014020|dme-miR-277	0.2426	NA	NA	NA	NA	-0.1335	NA	13.61	NA	NA	NA	NA	NA	0.985817419647005
FBgn0014020|dme-miR-34	0.2255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914872923905701
FBgn0014022|dme-miR-14	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014022|dme-miR-277	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014022|dme-miR-34	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	7.624614	NA	NA	NA	NA
FBgn0014023|dme-miR-14	0.2297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014023|dme-miR-277	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	6.347108	NA	NA	NA	NA
FBgn0014023|dme-miR-34	0.2162	NA	NA	NA	NA	NA	NA	NA	NA	5.086952	NA	NA	NA	0.000732792257336832
FBgn0014024|dme-miR-14	0.2413	NA	NA	NA	0.00324674	NA	NA	NA	NA	6.255556	NA	NA	NA	0.99311233149477
FBgn0014024|dme-miR-277	0.2254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.993052783174766
FBgn0014024|dme-miR-34	0.2407	NA	NA	NA	NA	NA	NA	NA	NA	5.421344	NA	NA	NA	0.116183050302965
FBgn0014026|dme-miR-14	0.2177	NA	NA	NA	NA	NA	NA	NA	NA	1.732766	NA	NA	NA	NA
FBgn0014026|dme-miR-277	0.2177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112961507060682
FBgn0014026|dme-miR-34	0.2177	NA	NA	NA	NA	NA	NA	NA	NA	9.542737	NA	NA	NA	0.0263544537105855
FBgn0014027|dme-miR-14	0.2347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014027|dme-miR-277	0.2191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014027|dme-miR-34	0.9039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014028|dme-miR-14	0.2207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147340812252146
FBgn0014028|dme-miR-277	0.2325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014028|dme-miR-34	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000357091763504517
FBgn0014029|dme-miR-14	0.2199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014029|dme-miR-277	0.2348	NA	NA	NA	NA	-0.1218	NA	-2.79	NA	NA	NA	NA	NA	0.56733515556833
FBgn0014029|dme-miR-34	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	6.200884	NA	NA	NA	0.027420966314176
FBgn0014031|dme-miR-14	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	0.875603	NA	NA	NA	NA
FBgn0014031|dme-miR-277	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014031|dme-miR-34	0.216	NA	NA	NA	NA	NA	NA	NA	NA	1.675392	2.379845195	NA	NA	NA
FBgn0014032|dme-miR-14	0.2202	NA	NA	NA	NA	NA	NA	NA	NA	0.914614	NA	NA	NA	NA
FBgn0014032|dme-miR-277	0.2313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014032|dme-miR-34	0.2219	NA	NA	NA	NA	NA	NA	NA	NA	1.15003	NA	NA	NA	0.131071859763808
FBgn0014033|dme-miR-14	0.2322	NA	NA	NA	NA	NA	NA	0.94	NA	1.026458	NA	NA	NA	NA
FBgn0014033|dme-miR-277	0.2185	NA	NA	NA	NA	NA	NA	NA	NA	0.935176	NA	NA	NA	NA
FBgn0014033|dme-miR-34	0.2178	NA	NA	NA	NA	NA	NA	NA	NA	5.093575	NA	NA	NA	0.650407657827633
FBgn0014037|dme-miR-14	0.2194	NA	NA	NA	NA	NA	NA	NA	NA	1.64181	NA	0.96	NA	NA
FBgn0014037|dme-miR-277	0.2192	NA	NA	NA	NA	NA	NA	NA	NA	7.006598	NA	NA	NA	NA
FBgn0014037|dme-miR-34	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	7.95078	NA	NA	NA	0.00259481272135358
FBgn0014073|dme-miR-14	0.2239	NA	NA	NA	NA	NA	NA	NA	NA	5.003755	NA	NA	NA	0.00551597632074384
FBgn0014073|dme-miR-277	0.2385	NA	NA	NA	NA	NA	NA	0.22	NA	14.668247	NA	NA	NA	0.965288960983313
FBgn0014073|dme-miR-34	0.2236	NA	NA	NA	NA	NA	NA	NA	NA	7.049677	NA	NA	NA	0.999523970757334
FBgn0014075|dme-miR-14	0.2365	NA	NA	NA	NA	NA	NA	3.11	NA	0.486044	NA	NA	NA	NA
FBgn0014075|dme-miR-277	0.2394	NA	NA	NA	NA	-0.1065	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014075|dme-miR-34	0.2231	NA	NA	NA	NA	NA	NA	NA	NA	16.126116	NA	NA	NA	0.946389686100249
FBgn0014076|dme-miR-14	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014076|dme-miR-277	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014076|dme-miR-34	0.2164	NA	NA	NA	NA	NA	NA	NA	NA	2.064852	NA	NA	NA	NA
FBgn0014092|dme-miR-14	0.2174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014092|dme-miR-277	0.8761	0.689	0.669	NA	0.00338439	-0.7546	NA	4.88	4.88	2.153769	NA	NA	0.16101	NA
FBgn0014092|dme-miR-34	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014127|dme-miR-14	0.232	NA	NA	NA	NA	NA	NA	NA	NA	2.566666	NA	NA	NA	NA
FBgn0014127|dme-miR-277	0.2211	NA	NA	NA	NA	NA	NA	NA	NA	1.755644	NA	NA	NA	0.0424705612880609
FBgn0014127|dme-miR-34	0.2207	NA	NA	NA	NA	NA	NA	NA	NA	29.924156	NA	NA	NA	0.298705220442735
FBgn0014133|dme-miR-14	0.2258	NA	NA	NA	NA	NA	NA	NA	NA	6.13069	NA	NA	NA	0.959045819689054
FBgn0014133|dme-miR-277	0.2431	0.62	NA	NA	NA	NA	NA	2.53	NA	NA	NA	NA	NA	0.950103926337622
FBgn0014133|dme-miR-34	0.2258	NA	NA	NA	NA	NA	NA	NA	NA	11.906916	NA	NA	NA	0.696096489229188
FBgn0014135|dme-miR-14	0.2374	0.481	0.886	13.97	0.0285062	-1.1677	NA	0.56	0.56	1.63902	NA	0.67	0.31001	0.999347087470735
FBgn0014135|dme-miR-277	0.2393	NA	0.314	NA	NA	-0.4131	NA	1.04	NA	3.82955	NA	NA	NA	0.993800160607672
FBgn0014135|dme-miR-34	0.2251	NA	NA	NA	NA	NA	NA	NA	NA	3.315154	NA	NA	NA	0.963944228555688
FBgn0014141|dme-miR-14	0.2231	NA	NA	NA	NA	NA	NA	NA	NA	50.209299	NA	NA	NA	0.000456288570592316
FBgn0014141|dme-miR-277	0.234	NA	NA	NA	NA	NA	NA	NA	NA	10.253625	NA	NA	NA	0.0126194808864107
FBgn0014141|dme-miR-34	0.2239	NA	NA	NA	NA	NA	NA	NA	NA	33.239739	NA	NA	NA	0.649588764933621
FBgn0014143|dme-miR-14	0.2379	NA	NA	NA	NA	NA	NA	NA	NA	0.775454	NA	NA	NA	0.315953477401646
FBgn0014143|dme-miR-277	0.2411	0.487	NA	NA	NA	-0.0558	NA	-6.16	NA	3.112268	NA	NA	NA	0.999639224466563
FBgn0014143|dme-miR-34	0.2372	NA	NA	NA	NA	-0.3711	NA	NA	NA	5.081609	NA	NA	NA	0.903153471030409
FBgn0014163|dme-miR-14	0.2419	NA	NA	NA	NA	NA	NA	NA	NA	3.010082	NA	NA	NA	0.219951705267039
FBgn0014163|dme-miR-277	0.2405	0.709	NA	NA	NA	NA	NA	NA	NA	10.72274	NA	NA	NA	0.915400640615602
FBgn0014163|dme-miR-34	0.2396	NA	NA	NA	NA	NA	NA	NA	NA	35.951782	NA	NA	NA	0.700805477959804
FBgn0014179|dme-miR-14	0.2237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189376879870726
FBgn0014179|dme-miR-277	0.2366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0797429997932475
FBgn0014179|dme-miR-34	0.24	NA	NA	NA	NA	NA	NA	NA	NA	2.320674	NA	NA	NA	0.991954223198891
FBgn0014184|dme-miR-14	0.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539545760847449
FBgn0014184|dme-miR-277	0.2248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0014268705806522
FBgn0014184|dme-miR-34	0.2248	NA	NA	NA	NA	NA	NA	NA	NA	1.637499	NA	NA	NA	0.976569266847853
FBgn0014189|dme-miR-14	0.2204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014189|dme-miR-277	0.2331	NA	NA	NA	NA	NA	NA	5.66	NA	6.962348	NA	NA	NA	0.706520031124239
FBgn0014189|dme-miR-34	0.2348	NA	NA	NA	NA	NA	NA	NA	NA	11.176455	NA	NA	NA	0.321985089212479
FBgn0014269|dme-miR-14	0.2228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.86068517675968e-05
FBgn0014269|dme-miR-277	0.2228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00313345899696611
FBgn0014269|dme-miR-34	0.2231	NA	NA	NA	NA	NA	NA	NA	NA	4.148899	NA	NA	NA	0.25302362491997
FBgn0014340|dme-miR-14	0.2373	NA	NA	NA	NA	NA	NA	NA	NA	2.830302	NA	NA	NA	NA
FBgn0014340|dme-miR-277	0.2231	NA	NA	NA	NA	NA	NA	NA	NA	1.992697	NA	NA	NA	0.73325211237029
FBgn0014340|dme-miR-34	0.2232	NA	NA	NA	NA	NA	NA	NA	NA	3.092223	NA	NA	NA	0.26985740020836
FBgn0014342|dme-miR-14	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014342|dme-miR-277	0.2158	NA	NA	NA	NA	NA	NA	NA	NA	1.48161	NA	NA	NA	NA
FBgn0014342|dme-miR-34	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	17.293524	NA	NA	NA	NA
FBgn0014343|dme-miR-14	0.2398	0.473	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	0.00130506860493173
FBgn0014343|dme-miR-277	0.2415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383952466421929
FBgn0014343|dme-miR-34	0.2422	NA	NA	NA	NA	-0.9786	NA	-12.99	NA	NA	NA	NA	NA	0.859609077404351
FBgn0014362|dme-miR-14	0.9165	NA	NA	9.08	NA	NA	NA	NA	NA	NA	NA	NA	0.09901	NA
FBgn0014362|dme-miR-277	0.2358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014362|dme-miR-34	0.2398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014366|dme-miR-14	0.2208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014366|dme-miR-277	0.2205	NA	NA	NA	NA	NA	NA	NA	NA	4.056818	NA	NA	NA	NA
FBgn0014366|dme-miR-34	0.2344	NA	NA	NA	NA	NA	NA	NA	NA	8.662358	NA	NA	NA	0.000305806493342544
FBgn0014368|dme-miR-14	0.2199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014368|dme-miR-277	0.2189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014368|dme-miR-34	0.2191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156226600153652
FBgn0014380|dme-miR-14	0.2368	NA	NA	NA	0.0389898	NA	NA	NA	NA	2.239974	NA	NA	NA	0.944432738355883
FBgn0014380|dme-miR-277	0.2207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.942364881519319
FBgn0014380|dme-miR-34	0.2208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014388|dme-miR-14	0.9166	0.92	0.8	11.15	NA	-0.8957	NA	-6.54	-6.54	6.576838	NA	NA	0.16101	0.999833549250521
FBgn0014388|dme-miR-277	0.2422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975375611268372
FBgn0014388|dme-miR-34	0.2391	NA	NA	NA	NA	NA	NA	NA	NA	5.24442	NA	NA	NA	0.769391463388347
FBgn0014391|dme-miR-14	0.2397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00121267249196531
FBgn0014391|dme-miR-277	0.882	0.6	0.556	NA	NA	-1.5446	NA	6.51	NA	NA	NA	NA	NA	0.99757877298918
FBgn0014391|dme-miR-34	0.2239	NA	NA	NA	NA	NA	NA	NA	NA	12.699854	NA	NA	NA	0.0865608769348643
FBgn0014395|dme-miR-14	0.216	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA
FBgn0014395|dme-miR-277	0.2269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014395|dme-miR-34	0.2156	NA	NA	NA	NA	NA	NA	NA	NA	1.77527	NA	NA	NA	NA
FBgn0014396|dme-miR-14	0.2423	NA	NA	NA	NA	-0.0215	NA	-1.39	NA	7.108616	NA	NA	NA	0.894459351105726
FBgn0014396|dme-miR-277	0.2426	NA	NA	NA	NA	NA	NA	NA	NA	28.185964	NA	NA	NA	0.999489696177102
FBgn0014396|dme-miR-34	0.2419	NA	NA	NA	NA	NA	NA	NA	NA	94.063829	NA	NA	NA	0.731184644830866
FBgn0014411|dme-miR-14	0.2248	NA	NA	NA	NA	NA	NA	NA	NA	0.84843	NA	NA	NA	0.222666536372222
FBgn0014411|dme-miR-277	0.2387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998663595315802
FBgn0014411|dme-miR-34	0.225	NA	NA	NA	NA	NA	NA	NA	NA	1.848605	NA	NA	NA	0.0344244969562072
FBgn0014417|dme-miR-14	0.2171	NA	NA	NA	NA	NA	NA	NA	NA	2.207716	NA	NA	NA	NA
FBgn0014417|dme-miR-277	0.2174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014417|dme-miR-34	0.9093	0.63	0.61	NA	NA	-1.1825	NA	-11.58	NA	6.409411	NA	NA	NA	0.994381461909074
FBgn0014427|dme-miR-14	0.2159	NA	NA	NA	NA	NA	NA	NA	NA	0.780872	NA	NA	NA	NA
FBgn0014427|dme-miR-277	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	2.990141	NA	NA	NA	NA
FBgn0014427|dme-miR-34	0.2152	NA	NA	NA	NA	NA	NA	NA	NA	1.034524	NA	NA	NA	NA
FBgn0014454|dme-miR-14	0.223	NA	NA	NA	NA	NA	NA	NA	NA	0.958	NA	NA	NA	NA
FBgn0014454|dme-miR-277	0.2342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388652967882858
FBgn0014454|dme-miR-34	0.9132	0.82	0.826	9.36	NA	-0.0281	NA	-6.65	NA	2.816473	5.646313813	NA	0.09901	0.519459604375612
FBgn0014455|dme-miR-14	0.22	NA	NA	NA	NA	NA	NA	NA	NA	2.23776	NA	NA	NA	NA
FBgn0014455|dme-miR-277	0.2319	NA	NA	NA	NA	-0.0362	NA	3.4	NA	NA	NA	NA	NA	0.894473035973117
FBgn0014455|dme-miR-34	0.2197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.76064155887741e-05
FBgn0014462|dme-miR-14	0.239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014462|dme-miR-277	0.2395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014462|dme-miR-34	0.2248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014464|dme-miR-14	0.2264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0430946593887665
FBgn0014464|dme-miR-277	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014464|dme-miR-34	0.2186	NA	NA	NA	NA	NA	NA	NA	NA	2.51357	NA	NA	NA	NA
FBgn0014465|dme-miR-14	0.2232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786632147409799
FBgn0014465|dme-miR-277	0.2241	NA	NA	NA	NA	NA	NA	NA	NA	15.669112	NA	NA	NA	7.39604351704204e-05
FBgn0014465|dme-miR-34	0.2237	NA	NA	NA	NA	NA	NA	NA	NA	7.462648	NA	NA	NA	0.564962953259719
FBgn0014466|dme-miR-14	0.2349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014466|dme-miR-277	0.2193	NA	NA	NA	0.00112801	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014466|dme-miR-34	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0983971962104088
FBgn0014467|dme-miR-14	0.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0141047954857717
FBgn0014467|dme-miR-277	0.2208	NA	NA	NA	NA	NA	NA	NA	NA	2.917246	NA	NA	NA	0.0155212671402466
FBgn0014467|dme-miR-34	0.2208	NA	NA	NA	NA	NA	NA	NA	NA	24.461985	NA	NA	NA	0.00091696808071992
FBgn0014469|dme-miR-14	0.22	NA	NA	NA	NA	NA	NA	NA	NA	2.854832	NA	NA	NA	NA
FBgn0014469|dme-miR-277	0.2295	NA	NA	NA	NA	NA	NA	NA	NA	0.877822	NA	NA	NA	0.997801900875357
FBgn0014469|dme-miR-34	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	5.366086	NA	NA	NA	0.26985740020836
FBgn0014848|dme-miR-14	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014848|dme-miR-277	0.8779	0.943	NA	NA	0.0340456	-1.0951	NA	1.82	NA	NA	NA	NA	NA	NA
FBgn0014848|dme-miR-34	0.2182	NA	NA	NA	NA	NA	NA	NA	NA	0.774148	NA	NA	NA	NA
FBgn0014849|dme-miR-14	0.2154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014849|dme-miR-277	0.2163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014849|dme-miR-34	0.216	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA
FBgn0014850|dme-miR-14	0.2165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014850|dme-miR-277	0.2173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0014850|dme-miR-34	0.2183	NA	NA	NA	NA	NA	NA	NA	NA	1.675882	NA	NA	NA	NA
FBgn0014851|dme-miR-14	0.2187	NA	NA	NA	NA	NA	NA	NA	NA	1.192971	NA	NA	NA	NA
FBgn0014851|dme-miR-277	0.2185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
